SHOP_URL,GOODS_NAME,GOODS_URL,SHOP_NAME,COMPANY_NAME,file_urls,COMPANY_ADDRESS,GOODS_PRICE
SHOP_URL,GOODS_NAME,GOODS_URL,SHOP_NAME,COMPANY_NAME,file_urls,COMPANY_ADDRESS,GOODS_PRICE
//rate.taobao.com/user-rate-UvFkWOFN4vFNSOQTT.htm,棉衣外套中长款2017冬季新款女装韩版宽松棉袄chic过膝羽绒棉服潮,http://detail.tmall.com/item.htm?id=562157825197&skuId=3695123931334&user_id=1909081099&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,纯依斯黛旗舰店,,http://img.alicdn.com/bao/uploaded/i3/1909081099/TB1AlFOf0bJ8KJjy1zjXXaqapXa_!!1-item_pic.gif_b.jpg,"浙江省,  杭州市",268.00
//rate.taobao.com/user-rate-UvGvbMGIGvFv0OQTT.htm,2017秋冬新款韩版小脚哈伦裤女毛呢秋季长裤宽松百搭休闲裤子加厚,http://detail.tmall.com/item.htm?id=560679637788&skuId=3506252728301&user_id=3357231349&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,晴雨诗旗舰店,,http://img.alicdn.com/bao/uploaded/i3/3357231349/TB13A16XwDD8KJjy0FdXXcjvXXa_!!0-item_pic.jpg_b.jpg,,118.00
//rate.taobao.com/user-rate-UvCHLvmcSvmvWMgTT.htm,白衬衫秋装新款女2017春秋季长袖小衫纯棉职业白色衬衣寸韩范加绒,http://detail.tmall.com/item.htm?id=556984609922&skuId=3615771783184&user_id=2160790306&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,诗语蓝馨旗舰店,,http://img.alicdn.com/bao/uploaded/i2/2160790306/TB1YO0BlGagSKJjy0FaXXb0dpXa_!!0-item_pic.jpg_b.jpg,"浙江,  杭州",69.00
//rate.taobao.com/user-rate-UvGIyOmHGMCgYvgTT.htm,皮裤女2017新款高腰秋冬打底裤外穿加绒紧身亚光PU皮黑色小脚裤,http://detail.tmall.com/item.htm?id=559566406498&skuId=3487960232916&user_id=3228136812&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,梅依恋服饰旗舰店,,http://img.alicdn.com/bao/uploaded/i4/3228136812/TB1USC6ezihSKJjy0FfXXbGzFXa_!!0-item_pic.jpg_b.jpg,,85.00
//rate.taobao.com/user-rate-UvCHGMGx0MCH0MgTT.htm,冬季外套女装2017韩版中长款加厚羽绒棉衣新款冬装棉服过膝棉袄潮,http://detail.tmall.com/item.htm?id=559846580157&skuId=3660866066712&user_id=2137646146&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,九岸简丰专卖店,,http://img.alicdn.com/bao/uploaded/i2/2137646146/TB1KJUNhWagSKJjy0FgXXcRqFXa_!!0-item_pic.jpg_b.jpg,"福建,  泉州",225.00
//rate.taobao.com/user-rate-UvFcSvmk4vG8yOQTT.htm,时尚新品羽绒服女大毛领连帽中长款韩国修身显瘦女外套正品特价潮,http://detail.tmall.com/item.htm?id=559040023395&skuId=3644719251523&user_id=1790983529&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,绣姿蓝旗舰店,,http://img.alicdn.com/bao/uploaded/i4/1790983529/TB1KZxscRDH8KJjSszcXXbDTFXa_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",299.00
//rate.taobao.com/user-rate-UvGNWOmv4MmcbMQTT.htm,2017新款女装秋冬韩版加绒雪纺长袖衬衫女加厚百搭高领职业打底衫,http://detail.tmall.com/item.htm?id=539932420010&skuId=3518476733945&user_id=3008384755&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,睿御旗舰店,,http://img.alicdn.com/bao/uploaded/i3/3008384755/TB15S2DaRfM8KJjSZPiXXXdspXa_!!0-item_pic.jpg_b.jpg,,69.00
//rate.taobao.com/user-rate-UvCN4MFcWOF8WvNTT.htm,2017新款韩版棉衣女中长款韩国棉服冬季外套修身棉袄面包服羽绒棉,http://detail.tmall.com/item.htm?id=543185681514&skuId=3267890253328&user_id=2085709500&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,韩e库旗舰店,,http://img.alicdn.com/bao/uploaded/i4/TB1il1LOVXXXXXFaXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",168.00
//rate.taobao.com/user-rate-UvGQ4vGQyMmNbMWTT.htm,风向阳光加绒牛仔裤女灰色韩版高腰小脚铅笔裤2017秋冬季新款加厚,http://detail.tmall.com/item.htm?id=562107788959&skuId=3529271460301&user_id=3483424057&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,风向阳光旗舰店,,http://img.alicdn.com/bao/uploaded/i1/3483424057/TB1yskUf46I8KJjSszfXXaZVXXa_!!0-item_pic.jpg_b.jpg,,218.00
//rate.taobao.com/user-rate-UvFc4vFNYvmkLMQTT.htm,棉衣女中长款韩版2017新款潮修身冬装大毛领棉袄加厚棉服冬季外套,http://detail.tmall.com/item.htm?id=560354250481&skuId=3666039370219&user_id=1781010965&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,摩登物语旗舰店,,http://img.alicdn.com/bao/uploaded/i2/1781010965/TB1uZdHftfJ8KJjy0FeXXXKEXXa_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",198.00
//rate.taobao.com/user-rate-UvFk4vG8LMCvWvgTT.htm,冬季外套女2017新款韩版中长款加厚羽绒棉衣学生棉服修身棉袄宽松,http://detail.tmall.com/item.htm?id=560022187656&skuId=3494131892864&user_id=1983566302&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,坤纳服饰专营店,,http://img.alicdn.com/bao/uploaded/i1/1983566302/TB1Oc1_cAGj11JjSZFMXXXnRVXa_!!0-item_pic.jpg_b.jpg,"福建省,  厦门市",178.00
//rate.taobao.com/user-rate-UvFk4vG8LMCvWvgTT.htm,冬季外套女装2017韩版中长款加厚羽绒棉衣新款冬装棉服保暖棉袄潮,http://detail.tmall.com/item.htm?id=559650108517&skuId=3491761856320&user_id=1983566302&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,坤纳服饰专营店,,http://img.alicdn.com/bao/uploaded/i2/1983566302/TB1s9LSfLNNTKJjSspcXXb4KVXa_!!0-item_pic.jpg_b.jpg,"福建省,  厦门市",168.00
//rate.taobao.com/user-rate-UvCN4MFcWOF8WvNTT.htm,大码棉衣女中长款修身学生韩版韩国东大门冬季棉服棉袄外套大毛领,http://detail.tmall.com/item.htm?id=542425136705&skuId=3502241676320&user_id=2085709500&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,韩e库旗舰店,,http://img.alicdn.com/bao/uploaded/i2/TB190nOOpXXXXbqXFXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",138.00
//rate.taobao.com/user-rate-UvFcGMFQuMC8SOQTT.htm,棉衣女中长款2017冬装新款韩版大码棉袄修身显瘦羽绒棉服毛领外套,http://detail.tmall.com/item.htm?id=543667976741&skuId=3272744272084&user_id=1735476599&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,竹山秀儿旗舰店,,http://img.alicdn.com/bao/uploaded/i4/TB1WZmROVXXXXcCXFXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",158.00
//rate.taobao.com/user-rate-UvFc4vFNYvmkLMQTT.htm,冬季棉服女短款2017新款韩版百搭加厚小棉袄冬装大毛领棉衣外套潮,http://detail.tmall.com/item.htm?id=560784580116&skuId=3674923042083&user_id=1781010965&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,摩登物语旗舰店,,http://img.alicdn.com/bao/uploaded/i1/1781010965/TB1YBBHav2H8KJjy0FcXXaDlFXa_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",178.00
//rate.taobao.com/user-rate-UvFc4MFH0OmgSvQTT.htm,妈妈棉衣中老年羽绒棉服女中年人大码女装秋冬装棉袄加厚外套短款,http://detail.tmall.com/item.htm?id=41884378185&skuId=3280618664488&user_id=1785148891&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,玉麟贝尔旗舰店,,http://img.alicdn.com/bao/uploaded/i2/1785148891/TB1i2kSgZLJ8KJjy0FnXXcFDpXa_!!0-item_pic.jpg_b.jpg,"湖北,  武汉",239.00
//rate.taobao.com/user-rate-UvGISMGI0MmNSMNTT.htm,加绒打底裤女外穿秋冬2017新款韩版黑色女裤子加厚百搭小脚铅笔裤,http://detail.tmall.com/item.htm?id=561501277120&skuId=3684084358492&user_id=3297244094&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,梦幻诺旗舰店,,http://img.alicdn.com/bao/uploaded/i4/3297244094/TB1j4UKdgvD8KJjSsplXXaIEFXa_!!0-item_pic.jpg_b.jpg,,79.00
//rate.taobao.com/user-rate-UvFx0vGc0vGIGOQTT.htm,外套冬季女韩版中长款2017新款百搭显瘦外搭时尚加厚仿水貂绒大衣,http://detail.tmall.com/item.htm?id=562003737568&skuId=3691779358669&user_id=1643743239&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,郴牌女装旗舰店,,http://img.alicdn.com/bao/uploaded/i3/1643743239/TB1Iz.2fRHH8KJjy0FbXXcqlpXa_!!0-item_pic.jpg_b.jpg,"浙江,  嘉兴",438.00
//rate.taobao.com/user-rate-UvGNLOmHGvGQGvgTT.htm,原宿外套冬棉衣女中长韩版2017新款皮毛一体羊剪绒大毛领派克大衣,http://detail.tmall.com/item.htm?id=562256018353&skuId=3530027725259&user_id=3068133432&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,迪艾丝凯蒂旗舰店,,http://img.alicdn.com/bao/uploaded/i3/3068133432/TB1p28Qgh6I8KJjy0FgXXXXzVXa_!!0-item_pic.jpg_b.jpg,,348.00
//rate.taobao.com/user-rate-UvGv0vGgyvCg4vgTT.htm,凯瑟妮2017秋冬季新款女显瘦长袖针织连衣裙中长款打底毛衣裙过膝,http://detail.tmall.com/item.htm?id=561819769627&skuId=3689641531460&user_id=3343822882&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,凯瑟妮旗舰店,,http://img.alicdn.com/bao/uploaded/i4/3343822882/TB1wBXAf3DD8KJjy0FdXXcjvXXa_!!0-item_pic.jpg_b.jpg,,278.00
//rate.taobao.com/user-rate-UvFgyMF8WvmxSvWTT.htm,恒源祥正品女装冬季加厚羊毛衫女高领中长款毛衣女士纯羊毛针织衫,http://detail.tmall.com/item.htm?id=559315601589&skuId=3485613801061&user_id=1825500693&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,恒源祥泓纳专卖店,,http://img.alicdn.com/bao/uploaded/i3/1825500693/TB1ivOOcJzJ8KJjSspkXXbF7VXa_!!0-item_pic.jpg_b.jpg,"浙江,  杭州",368.00
//rate.taobao.com/user-rate-UvCIYvFIWMmQGMWTT.htm,胖妈妈羽绒服女中长款2017新款中老年人大码加厚冬装外套40-50岁,http://detail.tmall.com/item.htm?id=559551722937&skuId=3488608029412&user_id=2211204437&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,紫雪兰旗舰店,,http://img.alicdn.com/bao/uploaded/i3/2211204437/TB1ZWnmcvjM8KJjSZFyXXXdzVXa_!!0-item_pic.jpg_b.jpg,"北京,  北京市",448.00
//rate.taobao.com/user-rate-UvGvWvmvSMCNGvWTT.htm,加绒加厚保暖上衣女装2017秋冬新款韩版修身百搭长袖蕾丝打底衫潮,http://detail.tmall.com/item.htm?id=559866921207&skuId=3493646632344&user_id=3300396033&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,咏芹旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3300396033/TB10qf0lrsTMeJjSsziXXcdwXXa_!!0-item_pic.jpg_b.jpg,,89.00
//rate.taobao.com/user-rate-UvGv4vCkbvmIGONTT.htm,棉衣女中长款2017冬季新款韩版修身显瘦百搭连帽羽绒服女装外套潮,http://detail.tmall.com/item.htm?id=562159116313&skuId=3530151104496&user_id=3382950238&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,俪偌茜旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3382950238/TB11yzQgnTI8KJjSsphXXcFppXa_!!0-item_pic.jpg_b.jpg,,298.00
//rate.taobao.com/user-rate-UvCHLvmcSvmvWMgTT.htm,加绒加厚衬衫女长袖印花2017新款韩范碎花修身雪纺衫秋冬季衬衣潮,http://detail.tmall.com/item.htm?id=558761685393&skuId=3476239800495&user_id=2160790306&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,诗语蓝馨旗舰店,,http://img.alicdn.com/bao/uploaded/i3/2160790306/TB1gADek2BNTKJjSszeXXcu2VXa_!!0-item_pic.jpg_b.jpg,"浙江,  杭州",79.00
//rate.taobao.com/user-rate-UvCHWMmQuOFQYMgTT.htm,慵懒风毛衣配裙子两件套2017秋冬季新款时尚冬裙小清新女神范套装,http://detail.tmall.com/item.htm?id=562235886580&skuId=3694432234129&user_id=2104479416&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,丫格旗舰店,,http://img.alicdn.com/bao/uploaded/i3/2104479416/TB1zmawb_fN8KJjSZFjXXXGvpXa_!!0-item_pic.jpg_b.jpg,"广东省,  东莞市",178.00
//rate.taobao.com/user-rate-UvCkuMCNSvmx0vQTT.htm,蕾丝打底衫2017秋冬新款韩版女长袖中长款加绒加厚百搭连衣裙,http://detail.tmall.com/item.htm?id=561758422752&skuId=3687609863456&user_id=2976090641&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,芷异旗舰店,"广东,  深圳",http://img.alicdn.com/bao/uploaded/i1/2976090641/TB1wkQ7akfb_uJkHFrdXXX2IVXa_!!0-item_pic.jpg_b.jpg,,99.00
//rate.taobao.com/user-rate-UvG8yvCcWMFNuMWTT.htm,加绒打底裤女裤秋冬季女装高腰黑色外穿加厚加长保暖铅笔小脚长裤,http://detail.tmall.com/item.htm?id=562114066291&skuId=3526691248939&user_id=3522705077&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,易展服饰旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3522705077/TB1x9u.fxHI8KJjy1zbXXaxdpXa_!!0-item_pic.jpg_b.jpg,,69.00
//rate.taobao.com/user-rate-UvGvLOmgWMFQ0vgTT.htm,2017冬季棉袄大码女装加厚外套棉衣女中长款韩版修身显瘦立领棉服,http://detail.tmall.com/item.htm?id=562325030274&skuId=3696830827730&user_id=3368805442&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,辰诗雨旗舰店,,http://img.alicdn.com/bao/uploaded/i4/3368805442/TB1Q.sHb2fM8KJjSZPfXXbklXXa_!!0-item_pic.jpg_b.jpg,,158.00
//rate.taobao.com/user-rate-UvGvLMmcuMG8GOQTT.htm,2017秋冬新款高领套头毛衣女韩版百搭加厚学生宽松长袖针织打底衫,http://detail.tmall.com/item.htm?id=562200359549&skuId=3692704346077&user_id=3364777539&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,婉扮旗舰店,,http://img.alicdn.com/bao/uploaded/i1/3364777539/TB10ntBdiqAXuNjy1XdXXaYcVXa_!!0-item_pic.jpg_b.jpg,,79.00
//rate.taobao.com/user-rate-UvCkGMGQyMF8SvWTT.htm,中年妈妈冬装轻薄短款羽绒服2017新款中老年女装40岁50冬季外套30,http://detail.tmall.com/item.htm?id=561851612524&skuId=3526062457368&user_id=2937425593&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,兆妃旗舰店,,http://img.alicdn.com/bao/uploaded/i2/2937425593/TB1QRkEe8HH8KJjy0FbXXcqlpXa_!!0-item_pic.jpg_b.jpg,,298.00
//rate.taobao.com/user-rate-UvCkGMGvyOFxGvNTT.htm,加绒加厚卫衣女2017秋冬季新款韩版学院风潮学生宽松休闲保暖外套,http://detail.tmall.com/item.htm?id=561531903536&skuId=3683376983965&user_id=2937329630&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,圣女芙旗舰店,,http://img.alicdn.com/bao/uploaded/i1/2937329630/TB12pOVaFLM8KJjSZFBXXXJHVXa_!!0-item_pic.jpg_b.jpg,,69.00
//rate.taobao.com/user-rate-UvGvWvmvSMCNGvWTT.htm,加绒打底衫秋季2017新款女韩版百搭蕾丝长袖上衣内搭加厚保暖小衫,http://detail.tmall.com/item.htm?id=559921858974&skuId=3505430932546&user_id=3300396033&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,咏芹旗舰店,,http://img.alicdn.com/bao/uploaded/i1/3300396033/TB1_BcglBUSMeJjy1zjXXc0dXXa_!!0-item_pic.jpg_b.jpg,,89.00
//rate.taobao.com/user-rate-UvGvLvCNuOFvWMNTT.htm,纤姿妙欧美2018春秋季新款显瘦连衣裙时尚宽松减龄打底中长款女装,http://detail.tmall.com/item.htm?id=562243459718&skuId=3527555036357&user_id=3362079304&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,纤姿妙旗舰店,"广东,  深圳",http://img.alicdn.com/bao/uploaded/i5/TB19C3Va7fb_uJkSmLyYXIxoXXa_M2.SS2_b.jpg,,298.00
//rate.taobao.com/user-rate-UvCNSOmkbvFcSvQTT.htm,皮裤女2017新款高腰加绒秋冬外穿亚光弹力显瘦加厚靴裤女韩版冬季,http://detail.tmall.com/item.htm?id=562366327941&skuId=3695435050593&user_id=2098951791&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,两个女生旗舰店,,http://img.alicdn.com/bao/uploaded/i4/2098951791/TB1KX7xbWLN8KJjSZFvXXXW8VXa_!!0-item_pic.jpg_b.jpg,"河南省,  郑州市",98.00
//rate.taobao.com/user-rate-UvGIbvF8SvmxLMQTT.htm,羽绒棉服女中长款2017冬季新款韩版宽松棉衣bf风百搭chic棉袄潮,http://detail.tmall.com/item.htm?id=562146600788&skuId=3531015373232&user_id=3251590665&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,都妃旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3251590665/TB1QIaKfQfb_uJjSsrbXXb6bVXa_!!0-item_pic.jpg_b.jpg,,248.00
//rate.taobao.com/user-rate-UvFcyvCv4MmH0vWTT.htm,中老年妈妈装冬季中长款连帽貉子毛领羽绒服中年女装新款大码外套,http://detail.tmall.com/item.htm?id=560266407655&skuId=3497930192514&user_id=1722384143&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,辛缇诗旗舰店,,http://img.alicdn.com/bao/uploaded/i3/1722384143/TB1J66raH_I8KJjy1XaXXbsxpXa_!!0-item_pic.jpg_b.jpg,"江苏,  苏州",497.00
//rate.taobao.com/user-rate-UvGIbMmv4MCxYMQTT.htm,傲丹黑色牛仔裤女高腰九分裤小脚铅笔裤冬季新款弹力大码修身韩版,http://detail.tmall.com/item.htm?id=561624841480&skuId=3521178961904&user_id=3254386615&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,傲丹旗舰店,,http://img.alicdn.com/bao/uploaded/i3/3254386615/TB1j1sRdMLD8KJjSszeXXaGRpXa_!!0-item_pic.jpg_b.jpg,,139.00
//rate.taobao.com/user-rate-UvGvbvG8YMFkLvgTT.htm,羽绒棉服女长过膝新款2017韩版中长款棉袄潮冬季毛领外套加厚棉衣,http://detail.tmall.com/item.htm?id=562307470642&skuId=3696513839355&user_id=3353515962&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,米兰娣旗舰店,,http://img.alicdn.com/bao/uploaded/i1/3353515962/TB1571MggvD8KJjSsplXXaIEFXa_!!0-item_pic.jpg_b.jpg,,278.00
//rate.taobao.com/user-rate-UvCILMGvWMFI0MgTT.htm,黑色牛仔裤女高腰小脚九分裤加绒加厚秋冬新款弹力修身显瘦铅笔裤,http://detail.tmall.com/item.htm?id=561761702698&skuId=3522106389906&user_id=2267305246&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,嘉汇旗舰店,,http://img.alicdn.com/bao/uploaded/i2/TB1guu0a2al9eJjSZFzYXGITVXa_M2.SS2_b.jpg,"广东省,  中山市",139.00
//rate.taobao.com/user-rate-UvFcGMFQuMC8SOQTT.htm,新款白衬衫女长袖韩版休闲百搭职业女装秋季大码上衣雪纺衬衣寸衫,http://detail.tmall.com/item.htm?id=536922695585&skuId=3206486808320&user_id=1735476599&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,竹山秀儿旗舰店,,http://img.alicdn.com/bao/uploaded/i2/TB1IAkuLXXXXXbHXXXXXXXXXXXX_!!0-item_pic.jpg_b.jpg,"福建省,  泉州市",58.00
//rate.taobao.com/user-rate-UvCkGMGvyOFxGvNTT.htm,秋冬装外套卫衣2017新款女韩版潮宽松加厚绒打底衫上衣服长袖t恤,http://detail.tmall.com/item.htm?id=560213948885&skuId=4611686578641336789&user_id=2937329630&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,圣女芙旗舰店,,http://img.alicdn.com/bao/uploaded/i3/2937329630/TB1Pg6xX3fH8KJjy1zcXXcTzpXa_!!0-item_pic.jpg_b.jpg,,79.00
//rate.taobao.com/user-rate-UvGv4MFHGOmNYMWTT.htm,加绒牛仔裤女冬季2017新款韩版高腰长裤带绒加厚保暖黑色小脚裤子,http://detail.tmall.com/item.htm?id=562329602232&skuId=4611686580756990136&user_id=3385138017&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,朵漫怡旗舰店,,http://img.alicdn.com/bao/uploaded/i3/3385138017/TB1hT4DgsnI8KJjSsziXXb8QpXa_!!0-item_pic.jpg_b.jpg,,89.00
//rate.taobao.com/user-rate-UvCk0MmHYMC80MWTT.htm,黑色加绒打底裤女外穿高腰显瘦紧身小脚铅笔裤冬季加厚保暖棉裤潮,http://detail.tmall.com/item.htm?id=561920955269&skuId=3688203046169&user_id=2944116547&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,禾媛旗舰店,,http://img.alicdn.com/bao/uploaded/i1/2944116547/TB1yiHjaAfb_uJkSnfoXXb_epXa_!!0-item_pic.jpg_b.jpg,,69.00
//rate.taobao.com/user-rate-UvFxuvmvbMGguvNTT.htm,2017新款春秋短款纯羊毛打底条纹针织衫低圆领薄款毛衣女套头宽松,http://detail.tmall.com/item.htm?id=540460249342&skuId=3204930542293&user_id=1670357870&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,秋芙妮旗舰店,,http://img.alicdn.com/bao/uploaded/i4/1670357870/TB1RRL.XBHH8KJjy0FbXXcqlpXa_!!0-item_pic.jpg_b.jpg,"上海,  上海市",169.00
//rate.taobao.com/user-rate-UvGvWMFvYMmc4MgTT.htm,毛呢外套女中长款2017冬装新款韩版小个子加厚原宿学生黑色呢大衣,http://detail.tmall.com/item.htm?id=562002521820&skuId=3527057697850&user_id=3305314786&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,玖苑旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3305314786/TB1x63vfgLD8KJjSszeXXaGRpXa_!!0-item_pic.jpg_b.jpg,,168.00
//rate.taobao.com/user-rate-UvFNLvFgWOFk4MNTT.htm,Angusman加绒打底裤女外穿黑色裤子秋冬魔术裤弹力显瘦铅笔裤女裤,http://detail.tmall.com/item.htm?id=560529110680&skuId=3503950629435&user_id=1061809984&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,angusman旗舰店,,http://img.alicdn.com/bao/uploaded/i3/1061809984/TB17LYeesrI8KJjy0FhXXbfnpXa_!!0-item_pic.jpg_b.jpg,"广东省,  广州市",149.00
//rate.taobao.com/user-rate-UvCHGMGx0MCH0MgTT.htm,加绒加厚2017秋冬装新款印花衬衫女长袖女装上衣宽松韩版衬衣寸潮,http://detail.tmall.com/item.htm?id=560779321966&skuId=3674189899315&user_id=2137646146&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,九岸简丰专卖店,,http://img.alicdn.com/bao/uploaded/i4/2137646146/TB1YM0LX_TI8KJjSsphXXcFppXa_!!0-item_pic.jpg_b.jpg,"福建,  泉州",79.00
//rate.taobao.com/user-rate-UvFkWOFN4vFNSOQTT.htm,bf小个子棉衣外套女2017冬装新款加厚棉袄短款百搭韩版chic棉服潮,http://detail.tmall.com/item.htm?id=562180754491&skuId=3693484038692&user_id=1909081099&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,纯依斯黛旗舰店,,http://img.alicdn.com/bao/uploaded/i2/1909081099/TB1xtYJfILJ8KJjy0FnXXcFDpXa_!!1-item_pic.gif_b.jpg,"浙江省,  杭州市",198.00
//rate.taobao.com/user-rate-UvGQYMCvWMGQYMQTT.htm,sz皮裤女外穿加绒打底裤2017新款真皮高腰秋冬加厚紧身小脚铅笔裤,http://detail.tmall.com/item.htm?id=562213509282&skuId=3695251198924&user_id=3416307415&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,sz女装旗舰,,http://img.alicdn.com/bao/uploaded/i3/3416307415/TB1Gf5cgmfD8KJjSszhXXbIJFXa_!!2-item_pic.png_b.jpg,,299.00
//rate.taobao.com/user-rate-UvCgYOFQSMmvLMgTT.htm,冬季带绒牛仔裤女加绒加厚保暖高腰长裤秋冬款学生显瘦灰色小脚裤,http://detail.tmall.com/item.htm?id=561612100261&skuId=3687039626921&user_id=2819494366&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,皇朝御纺旗舰店,"湖北省,  武汉市",http://img.alicdn.com/bao/uploaded/i2/2819494366/TB1aQdvelHH8KJjy0FbXXcqlpXa_!!0-item_pic.jpg_b.jpg,,59.90
//rate.taobao.com/user-rate-UvGHLMmg0MGgyvgTT.htm,羽绒棉服短款大码女装胖mm加肥加大冬装棉衣加厚保暖短外套200斤,http://detail.tmall.com/item.htm?id=558337173620&skuId=3678322450144&user_id=3164847822&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,米格朵旗舰店,,http://img.alicdn.com/bao/uploaded/i1/3164847822/TB189XfgBHH8KJjy0FbXXcqlpXa_!!2-item_pic.png_b.jpg,,138.00
//rate.taobao.com/user-rate-UvGvbMGIGvFv0OQTT.htm,加绒加厚2017秋冬新款黑白竖条纹衬衫女长袖韩版显瘦修身女装衬衣,http://detail.tmall.com/item.htm?id=557838213951&skuId=3462316164989&user_id=3357231349&cat_id=2&is_b=1&rn=c3fe9561a6ae3c9e7aef73186af7f6f1,晴雨诗旗舰店,,http://img.alicdn.com/bao/uploaded/i2/3357231349/TB1DYV_g17JL1JjSZFKXXc4KXXa_!!0-item_pic.jpg_b.jpg,,79.00
